0.8472302,0.9432924,0.9089171,0.8868920,0.9885878,0.8611411,0.9761503,0.9328879,
0.9492134,0.8828514,0.9758273,0.9585891,0.8535101,0.9424868,0.9895552,0.9588224,
0.8713161,0.9617841,0.7751724,0.9304451,0.9910014,0.8928620,0.9814380,0.8899412,
0.8263849,0.8587870,0.9041978,0.9378627,0.9538835,0.8384459,0.9752218,0.9903665,
0.8564310,0.9439124,0.9022223,0.9914460,0.9992765,0.8478355,0.9800116,0.9908648,
0.7988643,0.9584573,0.8601593,0.8040844,0.9942927,0.7993001,0.9678619,0.9933735,
0.8843715,0.9576176,0.7825121,0.9026866,0.9957950,0.8910424,0.9828679,0.9104255,
0.8889654,0.9649956,0.9035893,0.9121107,0.9900407,0.8696093,0.9809941,0.8935821,
0.9004437,0.8771261,0.9568986,0.9150904,0.9495522,0.9252282,0.9790599,0.9945183,
0.8811770,0.9032621,0.9451395,0.9700728,0.9852281,0.8472537,0.9821509,0.9754574,
0.9199424,0.9678221,0.8989061,0.9194766,0.9998541,0.9212159,0.9779688,0.9722568,
0.8911179,0.8844911,0.9651906,0.9650160,0.9839107,0.8887978,0.9784632,0.9846666,
0.9125829,0.9436131,0.8364339,0.9383257,0.9925743,0.9012914,0.9837357,0.9645691,
0.8535001,0.9298023,0.7820087,0.8611073,0.9918364,0.8523118,0.9693218,0.9736556,
0.9239338,0.8517209,0.9545417,0.8982300,0.9700121,0.9229346,0.9793450,0.9794072,
0.8993134,0.9059877,0.9383066,0.9111352,0.9711233,0.8971981,0.9794883,0.9709384,
0.8680363,0.9070253,0.8825802,0.8985741,0.9857136,0.8586403,0.9823912,0.9927806,
0.8883321,0.9318727,0.8193791,0.8088858,0.9898075,0.8727558,0.9797439,0.9994677,
0.8953608,0.8462709,0.9364627,0.9920595,0.9978678,0.8736957,0.9800484,0.9902049,
0.8951666,0.9603096,0.8249109,0.8917708,0.9845818,0.8796749,0.9910501,0.9257271,
0.8381329,0.8749594,0.9213932,0.9143603,0.9654508,0.8769298,0.9742422,0.9917927,
0.7914786,0.9327852,0.9214460,0.9618442,0.9500313,0.7653458,0.9812383,0.9238508,
0.8220885,0.9083507,0.9355802,0.9916787,0.9905152,0.8138260,0.9814736,0.9938216,
0.9957535,0.9951625,0.9979536,0.9940742,0.9939485,0.8090479,0.9982516,0.9931721,
0.7535002,0.9380753,0.9062238,0.9380820,0.9763253,0.7990562,0.9454549,0.9805063,
0.9085340,0.9497230,0.8921335,0.9278288,0.9820977,0.9048622,0.9798237,0.9940774,
0.8520722,0.8315164,0.9526938,0.9959576,0.9985289,0.8585128,0.9731218,0.9939370,
0.8939686,0.8200335,0.9690070,0.9970928,0.9991118,0.8897483,0.9836943,0.9935887,
0.8973485,0.7818839,0.9443224,0.9957091,0.9902211,0.8979889,0.9764063,0.9903608,
0.8416562,0.9252883,0.9229670,0.9631560,0.9842980,0.8317258,0.9757771,0.9106689,
0.8697532,0.7990318,0.9288055,0.9965778,0.9947067,0.8874010,0.9774646,0.9944425,
0.8821428,0.9135535,0.8154288,0.8985769,0.9752293,0.8810632,0.9831636,0.9062378,
0.8547289,0.9486051,0.9008352,0.9987869,0.9970689,0.8544081,0.9750212,0.9935132,
0.8198113,0.9624094,0.9112468,0.9243795,0.9853674,0.7699501,0.9884726,0.9935793,
0.8855983,0.9605528,0.9294633,0.9966761,0.9991610,0.8700889,0.9799323,0.9952356,
0.8572990,0.8750719,0.9422193,0.9621909,0.9730595,0.8706066,0.9777681,0.9973924,
0.8420320,0.8968745,0.9234516,0.9459593,0.9370575,0.8649257,0.9735976,0.9930008,
0.8703127,0.8762467,0.9560418,0.9925014,0.9972619,0.8566657,0.9623246,0.9985820,
0.8708267,0.9265756,0.8236240,0.8741332,0.9935584,0.8809575,0.9786934,0.9967838,
0.8791991,0.8741618,0.9274077,0.9395227,0.9809389,0.8767115,0.9804017,0.9937550,
0.9963590,0.9931091,0.9990917,0.9928802,0.9928889,0.9911798,0.9900542,0.9997936,
0.7452748,0.9432927,0.7061766,0.8677049,0.9929303,0.7679582,0.9618106,0.7580724,
0.8220952,0.9525791,0.9233594,0.9222302,0.9835675,0.8099749,0.9723136,0.7738871,
0.9253691,0.9031528,0.9253090,0.9075449,0.9815882,0.8709906,0.9902924,0.9954816,
0.8857117,0.8997754,0.9368471,0.8998319,0.9600142,0.8786039,0.9839017,0.8230523,
0.7654058,0.8542489,0.9059310,0.9145781,0.9725983,0.8112786,0.9563464,0.9845611,
0.8274144,0.9517254,0.8469799,0.8950214,0.9913722,0.8425812,0.9767101,0.8426386,
0.8874634,0.8617826,0.9617549,0.9942926,0.9916372,0.8776634,0.9860096,0.9938806,
0.9609876,0.9505790,0.9990847,0.9998310,0.9937041,0.8647972,0.9525239,0.9944881,
0.7865496,0.8997034,0.9238204,0.9019017,0.9866829,0.7953948,0.9732795,0.9853722,
0.7862237,0.9355404,0.8988608,0.9024214,0.9891541,0.8086130,0.9735954,0.9983867,
0.7836809,0.9529285,0.8996523,0.9972955,0.9950966,0.7615417,0.9673085,0.9925857,
0.8416481,0.8141044,0.9629294,0.9938561,0.9957869,0.8338429,0.9589901,0.9910851,
0.8589136,0.9450651,0.8698686,0.9293731,0.9881878,0.8699234,0.9742965,0.8698190,
0.8767996,0.9435317,0.7662739,0.8439175,0.9873629,0.8696564,0.9803439,0.9717546,
0.8452756,0.8774227,0.9535401,0.9432564,0.9691563,0.8581063,0.9796808,0.9937998,
0.8668399,0.8812160,0.9369819,0.9459767,0.9753760,0.8754726,0.9844075,0.9912037,
0.8448674,0.9177170,0.9190832,0.8844119,0.9923817,0.7993505,0.9874634,0.8837405,
0.8956640,0.9494513,0.8368004,0.8728912,0.9926879,0.8957552,0.9915500,0.8393714,
0.8680604,0.9461673,0.8761999,0.9916332,0.9923298,0.8619949,0.9682643,0.9933075,
0.9255568,0.8792593,0.8675134,0.9945486,0.9964973,0.8799438,0.9928997,0.9949550,
0.8309873,0.8879948,0.9507254,0.9402856,0.9850951,0.8458772,0.9736331,0.9211912,
0.9016169,0.9280680,0.9152294,0.9246968,0.9855937,0.9320368,0.9767287,0.9945269,
0.8491691,0.9217837,0.8371236,0.9007620,0.9886065,0.8739409,0.9648616,0.9199663,
0.9044083,0.8599711,0.9617031,0.9786952,0.9778392,0.9116336,0.9724749,0.9916745,
0.9936438,0.9965465,0.9971271,0.9995864,0.9974693,0.9946448,0.9941218,0.9962740,
0.8310253,0.9502530,0.9258789,0.9285490,0.9914533,0.8144342,0.9855757,0.9939475,
0.8911279,0.9358323,0.8176187,0.8632709,0.9884959,0.8722923,0.9862096,0.9361920,
0.8248442,0.9345179,0.8592772,0.9302957,0.9820467,0.8154006,0.9758562,0.9823750,
0.7482330,0.8832318,0.9459429,0.8858070,0.9846577,0.7792466,0.9479566,0.9919580,
0.8959076,0.9040351,0.9564046,0.9700499,0.9838293,0.8915194,0.9881096,0.9546377,
0.8582547,0.9638218,0.7426716,0.9473508,0.9966472,0.8697389,0.9761159,0.9987217,
0.9969500,0.9945633,0.9940531,0.9996268,0.9972741,0.9977244,0.9933918,0.9956850,
0.8805024,0.8999732,0.9114391,0.9979132,0.9909366,0.9055678,0.9522085,0.9958970,
0.8137919,0.8958588,0.9270675,0.9350038,0.9760344,0.8321477,0.9702263,0.9412319,
0.8726017,0.9632491,0.8568712,0.9424944,0.9917750,0.8632328,0.9881936,0.9929423,
0.8652647,0.8517534,0.9304896,0.9930699,0.9982692,0.8477931,0.9713316,0.9976036,
0.9632172,0.9124256,0.9591709,0.7490211,0.9629318,0.9330273,0.9771617,0.9918522,
0.8744138,0.9163026,0.9104530,0.9255720,0.9797277,0.8677718,0.9797401,0.9924530,
0.8332506,0.8349088,0.9012383,0.9537762,0.9766186,0.8549342,0.9716468,0.9907695,
0.8554491,0.8264658,0.9284106,0.9170330,0.9870157,0.8759074,0.9830573,0.9731154,
0.8796967,0.9653910,0.8608621,0.8965665,0.9909406,0.8723087,0.9880285,0.9646806,
0.8408532,0.9487889,0.7493278,0.8953392,0.9846580,0.8422158,0.9830908,0.9437402,
0.9235247,0.8546308,0.9027279,0.9973890,0.9971173,0.9089446,0.9811986,0.9939674,
0.9275110,0.8658212,0.9242023,0.9125547,0.9485205,0.9239353,0.9871604,0.9862404,
0.8925144,0.9389704,0.8889146,0.9143491,0.9756690,0.9032481,0.9735597,0.9847850,
0.9432250,0.9380898,0.9412316,0.9053260,0.9721541,0.9203798,0.9820412,0.9446188,
0.8060111,0.9307442,0.9345073,0.9998839,0.9956497,0.8045660,0.9645171,0.9714414,
0.7995856,0.9624376,0.8980586,0.9339781,0.9927476,0.8315889,0.9695885,0.9887272,
0.8712516,0.8982946,0.8824379,0.9908698,0.9964309,0.8670263,0.9609022,0.9908952,
0.8474936,0.8366511,0.9366619,0.7703792,0.9637765,0.8277189,0.9804185,0.9917895,
0.8671377,0.8826199,0.9663044,0.9365979,0.9357821,0.8861668,0.9732612,0.9905102,
0.8473594,0.8525856,0.9961834,0.9921787,0.9779398,0.8652069,0.9218000,0.9774649,
0.8542256,0.8643587,0.9293040,0.9325571,0.9794955,0.8747645,0.9727729,0.9891286,
0.8434394,0.8649061,0.9611092,0.9518589,0.9740909,0.8570918,0.9709380,0.9982914,
0.8485076,0.9065311,0.9331194,0.9096573,0.9841209,0.8475536,0.9799747,0.8206055,
0.9415181,0.9095190,0.8308150,0.9942102,0.9916935,0.9293442,0.9399185,0.9932102,
0.9083705,0.8424553,0.9636025,0.9510060,0.8569879,0.9223275,0.9850816,0.9901400,
0.8208857,0.9766099,0.9356803,0.8282968,0.9621323,0.8284502,0.9796908,0.9347528,
0.9297928,0.9113777,0.9738705,0.9925423,0.9905037,0.8754592,0.9681140,0.9931908,
0.8685167,0.9445062,0.8596854,0.8700006,0.9896236,0.8803136,0.9838027,0.9524890,
0.9095258,0.8684260,0.9456460,0.9589217,0.9695112,0.8941045,0.9842060,0.9930568,
0.9968861,0.9991803,0.9926852,0.9975831,0.9908296,0.9976334,0.9903273,0.9999308,
0.7544112,0.8390162,0.9134946,0.9627308,0.9324043,0.8017676,0.9512672,0.9908829,
0.9037293,0.8968697,0.9152238,0.9246960,0.9760927,0.9066959,0.9738520,0.9966587,
0.9429105,0.9002348,0.9833102,0.9632442,0.8539607,0.9509364,0.9837930,0.9927096,
0.8298680,0.8816063,0.9234228,0.9312220,0.9864833,0.8420081,0.9819322,0.9905265,
0.8575979,0.8955122,0.9162125,0.9928902,0.9953946,0.8337792,0.9820617,0.9925662,
0.8478776,0.8833804,0.9121708,0.8963909,0.9219840,0.8753420,0.9640603,0.9287772,
0.7907726,0.9333673,0.9125665,0.9226422,0.9851007,0.8236623,0.9639494,0.9583612,
0.8674544,0.8808286,0.9555098,0.9505565,0.9608489,0.8816847,0.9734871,0.9968260,
0.8695064,0.9437181,0.8250135,0.9159191,0.9953680,0.8887985,0.9763338,0.9047278,
0.9481723,0.8517416,0.9998049,0.9902607,0.9462432,0.8931096,0.9647015,0.9914024,
0.8155411,0.8625492,0.9626438,0.9925072,0.9948993,0.8248875,0.9795435,0.9927600,
0.7381319,0.9481077,0.8825963,0.9185405,0.9867315,0.7914500,0.9483883,0.9990612,
0.7919493,0.9354665,0.9197522,0.9261269,0.9844334,0.7856062,0.9789307,0.9749850,
0.8599090,0.9144498,0.9148960,0.9905775,0.9972456,0.8328722,0.9700292,0.9901131,
0.9079397,0.8483354,0.9257278,0.9919965,0.9973462,0.8666155,0.9804828,0.9974615,
0.8593856,0.9200675,0.9068192,0.9151112,0.9760144,0.8700454,0.9799398,0.9163321,
0.8763816,0.8671180,0.9310334,0.9250348,0.9742965,0.8756971,0.9802493,0.9983215,
0.8417472,0.9498412,0.8153576,0.9935476,0.9990902,0.8594411,0.9816318,0.9052938,
0.8654570,0.9261693,0.8837515,0.8435071,0.9831717,0.8713870,0.9694319,0.9795525,
0.8368617,0.9218668,0.8022299,0.8926011,0.9923412,0.8463752,0.9735302,0.9838346,
0.8483565,0.9461709,0.9174121,0.8884183,0.9840024,0.8432833,0.9806287,0.8601007,
0.8086163,0.9359816,0.9533983,0.9338772,0.9838567,0.8251490,0.9762812,0.8108059,
0.8869159,0.9299643,0.9413123,0.9679038,0.9508212,0.8738479,0.9744201,0.9228694,
0.9627559,0.7991895,0.9922928,0.9289035,0.9972346,0.9254191,0.9822427,0.9937998,
0.8336894,0.9456261,0.9226621,0.9064212,0.9685892,0.9081609,0.9522284,0.9907385,
0.9049509,0.9573380,0.9592234,0.9996681,0.9583182,0.9301797,0.9716268,0.9975240,
0.9711902,0.9150329,0.9951213,0.9918849,0.9995780,0.8987031,0.9921421,0.8459947,
0.9083596,0.8775763,0.9275200,0.9973899,0.9974136,0.9083285,0.9732427,0.9944981,
0.9981052,0.9919056,0.9926144,0.9982477,0.9931664,0.9907858,0.9932079,0.9994931,
0.8839872,0.8786390,0.9493549,0.9335631,0.9620069,0.8952967,0.9741728,0.9946137,
0.7700108,0.8504221,0.9402587,0.9968589,0.9989414,0.7880939,0.9583133,0.9958451,
0.8456758,0.9233407,0.8604024,0.8953401,0.9732586,0.8700538,0.9749061,0.9217489,
0.8771212,0.9395971,0.8730483,0.9231353,0.9818264,0.8795210,0.9748697,0.9927580,
0.8384939,0.9492237,0.7689300,0.9292209,0.9905260,0.8494755,0.9770583,0.8771446,
0.8584683,0.8698161,0.8869683,0.9646201,0.9629196,0.8439245,0.9788709,0.9254445,
0.8855890,0.9138713,0.9509579,0.9335744,0.9715827,0.8769421,0.9812666,0.8828818,
0.8793115,0.8684381,0.9613561,0.9924071,0.9944888,0.8830435,0.9754907,0.9927718,
0.8821889,0.8190678,0.9084636,0.9910016,0.9947764,0.8268348,0.9835402,0.9927634,
0.9281157,0.8742208,0.9537694,0.9679007,0.9801729,0.9307016,0.9892707,0.9897757,
0.9644642,0.9942197,0.9523751,0.9950572,0.9972464,0.9433460,0.9924998,0.9923307,
0.8153883,0.8817285,0.9430084,0.9615660,0.9575645,0.8373771,0.9686102,0.9976954,
0.7927246,0.9189265,0.9248346,0.8858129,0.9922557,0.7991553,0.9716082,0.9556568,
0.9308247,0.8576931,0.9615499,0.9361169,0.9193473,0.8915709,0.9838781,0.9790274,
0.8616650,0.8960190,0.7347847,0.8844038,0.9900916,0.8562531,0.9817364,0.8749880,
0.8987932,0.8637208,0.9697474,0.9351057,0.9653478,0.8983005,0.9783329,0.9887239,
0.9255228,0.9213352,0.8784281,0.9903963,0.9990862,0.9206897,0.9674050,0.9945373,
0.8670999,0.9680442,0.8712721,0.9575968,0.9821479,0.8638309,0.9742023,0.8846191,
0.8823264,0.9307853,0.9521272,0.9235293,0.9886348,0.8516145,0.9836915,0.9749953,
0.9046704,0.8871658,0.9371373,0.9515278,0.9100081,0.9079559,0.9842913,0.9892960,
0.8458570,0.8891210,0.9424956,0.9555507,0.9925702,0.8606993,0.9687670,0.9620124,
0.8798694,0.9319477,0.9627241,0.9926968,0.9922060,0.8636006,0.9693188,0.8612992,
0.9217756,0.8974348,0.9762294,0.9550940,0.9613171,0.9203194,0.9742886,0.9978234,
0.8993723,0.9049103,0.9410689,0.9530095,0.9842070,0.8882264,0.9834808,0.9876080,
0.8244114,0.8638350,0.9205560,0.9146595,0.9661027,0.8364132,0.9634659,0.9910561,
0.8057563,0.9541734,0.8887757,0.9088194,0.9875363,0.8288494,0.9833465,0.9738253,
0.9123689,0.9104278,0.7503229,0.8453520,0.9999314,0.8815389,0.9812105,0.9282041,
0.9048939,0.9084372,0.8613003,0.9276915,0.9829167,0.8955507,0.9841940,0.9685200,
0.8562311,0.9496465,0.8628342,0.8847468,0.9888814,0.8349401,0.9824646,0.9917330,
0.9198241,0.9757909,0.7437929,0.9926826,0.9924318,0.9376588,0.9787461,0.9900376,
0.9490122,0.9607216,0.8707790,0.9585744,0.9974108,0.9178057,0.9956731,0.9436532,
0.8961397,0.8625531,0.9614208,0.9452261,0.9719589,0.9127879,0.9789745,0.9969507,
0.9944584,0.9917990,0.9900911,0.9950622,0.9936227,0.9989468,0.9933658,0.9931501,
0.8638291,0.9547235,0.9367557,0.9580095,0.9902747,0.8761106,0.9758948,0.8803973,
0.7804767,0.8675974,0.9317582,0.9724151,0.9417965,0.8317767,0.9642672,0.9924141,
0.7848259,0.9656293,0.8642491,0.9492797,0.9875603,0.8036388,0.9554169,0.9897691,
0.8842321,0.9221376,0.9415065,0.9661140,0.9827099,0.8752946,0.9795353,0.9916750,
0.9901203,0.9994400,0.9934736,0.9902129,0.9952826,0.9946896,0.9954616,0.9936283,
0.9006325,0.8064082,0.9520525,0.9250562,0.9351678,0.8853620,0.9864618,0.9968748,
0.8589042,0.8508674,0.9705308,0.7993448,0.9751934,0.8274488,0.9886573,0.8529049,
0.8573490,0.9098454,0.8762186,0.9282489,0.9905551,0.8585298,0.9743955,0.9997350,
0.9938747,0.9904120,0.9976497,0.9935367,0.9924349,0.8746545,0.9973590,0.9911923,
0.9065891,0.9003097,0.9033089,0.9954973,0.9042342,0.8602046,0.9619920,0.9942735,
0.8967566,0.9598370,0.8414617,0.8955222,0.9878158,0.8973355,0.9839303,0.9666258,
0.8481120,0.9068883,0.8980467,0.9307320,0.9878557,0.8353152,0.9901026,0.9829633,
0.9000024,0.8144379,0.9541682,0.9203877,0.9950143,0.8701379,0.9896194,0.9965793,
0.8722905,0.8831173,0.9592592,0.9725080,0.9666744,0.8856978,0.9726944,0.9670892,
0.9037488,0.8758447,0.9643565,0.9550610,0.9765192,0.8983123,0.9854334,0.9987941,
0.8656223,0.8809105,0.9568576,0.8986540,0.9840410,0.8668927,0.9742702,0.9772434,
0.9168115,0.8739722,0.9700182,0.9985857,0.9954106,0.9011897,0.9818937,0.9898678,
0.8778360,0.9033210,0.9340628,0.8621242,0.9603082,0.8810798,0.9802502,0.9908838,
0.9080653,0.8290753,0.9524011,0.9158570,0.9729195,0.9314761,0.9866052,0.9956189,
0.8404665,0.9417974,0.8961082,0.9073232,0.9826968,0.8614175,0.9789198,0.9153153,
0.8631685,0.8623680,0.9325162,0.9961761,0.9977532,0.8686144,0.9790270,0.9981430,
0.8909001,0.8550896,0.9664019,0.9449058,0.9586303,0.8828956,0.9777923,0.9880709,
0.8819461,0.8089839,0.9344892,0.9948642,0.9644105,0.8688937,0.9726707,0.9903169,
0.8797115,0.8555964,0.9207976,0.9404649,0.9317615,0.8747253,0.9795539,0.9850129,
0.8476790,0.9142721,0.9015183,0.9217993,0.9887497,0.8415159,0.9773977,0.9530948,
0.9924943,0.9910575,0.9981379,0.9942246,0.9920472,0.9988187,0.9976313,0.9922027,
0.8880061,0.8637141,0.9364590,0.9379076,0.9666666,0.8875887,0.9867390,0.9950095,
0.9911148,0.9925778,0.0000000,0.9903834,0.9957350,0.6233792,0.9907044,0.0000000,
0.9154180,0.9483395,0.7072597,0.8804392,0.9965827,0.9073413,0.9846670,0.9911627,
0.8243423,0.7447245,0.8125353,0.9922259,0.9958310,0.8626298,0.9523066,0.9994960,
0.8861108,0.9573278,0.8435279,0.9216639,0.9883294,0.8571582,0.9784418,0.9765537,
0.8863190,0.8740784,0.9382731,0.9528257,0.9704975,0.8922613,0.9823857,0.9928986,
0.8154631,0.8627742,0.9500357,0.9591761,0.9742063,0.8352993,0.9756697,0.9966790,
0.8045732,0.9373732,0.9174962,0.9906173,0.9904131,0.8029102,0.9737125,0.9969319,
0.9485933,0.8678050,0.9715374,0.9410340,0.9460663,0.9505512,0.9924846,0.9982128,
0.8741145,0.9192615,0.8640243,0.9403061,0.9914056,0.8669497,0.9917700,0.8380391,
0.8880876,0.8143990,0.9281617,0.9604066,0.9248975,0.8906162,0.9759136,0.9996478,
0.8145311,0.9434716,0.9177856,0.9346746,0.9746277,0.8445633,0.9648402,0.8862522,
0.8266972,0.9560531,0.8540522,0.9409785,0.9916094,0.8325620,0.9660554,0.8834619,
0.8702765,0.9671168,0.9163179,0.9396384,0.9818858,0.8744647,0.9875727,0.8606955,
0.8910637,0.8671637,0.9311230,0.9400988,0.9462638,0.8921539,0.9840155,0.9994042,
0.9056225,0.9544165,0.7704087,0.9417398,0.9897070,0.9097044,0.9883050,0.9922870,
0.8203175,0.8817841,0.9643681,0.9944302,0.9960664,0.8549307,0.9682556,0.9935267,
0.9182199,0.9506679,0.8140737,0.9495462,0.9894605,0.9165782,0.9871044,0.8873873,
0.8611042,0.9153607,0.9897032,0.8908035,0.9661022,0.8105336,0.9745517,0.9815948,
0.8352242,0.8572444,0.9255949,0.9515803,0.9606683,0.8404110,0.9669313,0.9452547,
0.8521901,0.9276757,0.9023513,0.9307072,0.9856513,0.8473678,0.9735066,0.9247867,
0.8333133,0.9298347,0.9305180,0.9191744,0.9885779,0.8289022,0.9847189,0.9491680,
0.8570690,0.9328277,0.9293435,0.9228367,0.9752647,0.8448109,0.9739239,0.9500089,
0.8508754,0.9208235,0.8974243,0.9190872,0.9852101,0.8287696,0.9692807,0.9687414,
0.8940641,0.9444183,0.8413981,0.9529545,0.9823601,0.9102002,0.9815512,0.9922142,
0.8501122,0.8596835,0.9373816,0.9385113,0.9544999,0.8660134,0.9767263,0.9910733,
0.9014495,0.9381151,0.8736493,0.9072595,0.9859818,0.9041738,0.9806185,0.9790561,
0.9958349,0.9952658,0.9928160,0.9993529,0.9931547,0.9949210,0.9944296,0.9927810,
0.8559532,0.9540573,0.8479464,0.9159624,0.9883893,0.8511844,0.9848034,0.9713823,
0.8575038,0.8666041,0.8976151,0.9156266,0.9443506,0.8720344,0.9789775,0.9933003,
0.8795241,0.8667454,0.9579725,0.9944006,0.9917573,0.8605330,0.9815223,0.9955481,
0.8715943,0.8902956,0.9194734,0.7915245,0.9577940,0.8638338,0.9850355,0.9043103,
0.8179183,0.9555173,0.8644338,0.9936566,0.9904369,0.8159204,0.9691857,0.8964040,
0.8258271,0.8594874,0.9244845,0.9945819,0.9913884,0.8328516,0.9666209,0.9710894,
0.7578344,0.8765882,0.7673522,0.9987862,0.9907226,0.7952846,0.9549192,0.9921849,
0.8451617,0.8294076,0.8875642,0.9366251,0.9766916,0.8553566,0.9832329,0.9924886,
0.9950331,0.9981233,0.9911500,0.9934761,0.9957925,0.9954790,0.9945672,0.9934604,
0.8738697,0.9254090,0.9191040,0.8964209,0.9900733,0.8738940,0.9780045,0.9900790,
0.8902807,0.9042927,0.7970743,0.9950246,0.9991320,0.8889658,0.9860198,0.9940693,
0.8275645,0.9154671,0.9224603,0.9257566,0.9801938,0.8348582,0.9805205,0.9801394,
0.9314996,0.9001449,0.9923566,0.9242844,0.9946845,0.9255496,0.9958630,0.9913998,
0.8610879,0.8540033,0.9414173,0.9924160,0.9991722,0.8395504,0.9716305,0.9988943,
0.8718029,0.9710972,0.8397033,0.8994256,0.9812877,0.8610505,0.9800547,0.9980747,
0.8257483,0.8946447,0.9451022,0.9932302,0.9997801,0.8246614,0.9766467,0.9143831,
0.8609425,0.9414866,0.9196022,0.9479517,0.9752013,0.8541080,0.9792737,0.8453190,
0.8594915,0.9408160,0.9311246,0.9667706,0.9913014,0.8726983,0.9820495,0.9966853,
0.8316582,0.9111862,0.9460287,0.9106997,0.9791713,0.8366926,0.9804189,0.8554464,
0.8197848,0.8271236,0.9371628,0.9901324,0.9954653,0.8203161,0.9708944,0.9905772,
0.8777571,0.8950874,0.8718134,0.9981313,0.9978081,0.8620147,0.9761177,0.9917411,
0.8953585,0.8620971,0.9440436,0.9558347,0.9722577,0.8909348,0.9871231,0.9989392,
0.9976876,0.9923230,0.9984728,0.9944755,0.9968812,0.9955577,0.9912276,0.9982052,
0.9208159,0.8460397,0.9630772,0.9247004,0.8829899,0.9232996,0.9768463,0.9919285,
0.9991336,0.9940622,0.9960933,0.9925685,0.9997059,0.9911018,0.9969535,0.9918873,
0.8644260,0.9019191,0.9434813,0.9196506,0.9291751,0.8483741,0.9836600,0.9966469,
0.8665652,0.9252512,0.9345030,0.9379000,0.9788005,0.8788546,0.9764228,0.8516910,
0.8496862,0.8403570,0.9103160,0.9967212,0.9997169,0.8763614,0.9757237,0.9901749,
0.8636579,0.8395609,0.9442385,0.9955614,0.9905971,0.8558840,0.9764713,0.9958339,
0.9395549,0.8627374,0.9818237,0.9638699,0.9046162,0.9493220,0.9840555,0.9965916,
0.8455833,0.9382788,0.9182196,0.8648787,0.9839447,0.8404275,0.9675100,0.9525732,
0.8558678,0.8544294,0.8758509,0.9478882,0.9702659,0.8772340,0.9698913,0.9723975,
0.8474219,0.8650497,0.9287203,0.9450411,0.9623744,0.8585327,0.9738192,0.9899011,
0.9115427,0.9490271,0.7883436,0.8956850,0.9921738,0.9179796,0.9794225,0.9739110,
0.9133647,0.8413932,0.9519779,0.9204482,0.9684106,0.9227483,0.9790955,0.9940837,
0.9054497,0.9570591,0.8308615,0.9967895,0.9986637,0.8941540,0.9789432,0.9910641,
0.8467329,0.8601671,0.9723770,0.9353790,0.9729360,0.8655839,0.9730225,0.9934494,
0.8435608,0.9369964,0.9180761,0.9603462,0.9813485,0.8567532,0.9768909,0.9903095,
0.8285347,0.9613522,0.8998692,0.9215075,0.9868590,0.8535824,0.9837384,0.8746158,
0.8285310,0.8843386,0.8723399,0.9407276,0.9708277,0.8431507,0.9647282,0.9895112,
0.8798553,0.8480042,0.9697396,0.9503630,0.9827307,0.9038286,0.9723493,0.9948487,
0.8338079,0.8694029,0.9373313,0.9210579,0.9645121,0.8588497,0.9736161,0.9437769,
0.8105711,0.9255033,0.8702469,0.9110169,0.9860778,0.8218646,0.9820069,0.9883483,
0.8331801,0.8332274,0.9609504,0.9627190,0.9290087,0.8961916,0.9594997,0.9959628,
